"NOM,N,4,0","PRSTR,N,4,0","CODE,C,5","NAME,C,254","NAME1,C,254"
1251,10,33209,"в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1252,10,33210,"в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1253,10,33211,в негосударственных финансовых организациях,
1254,10,33212,в негосударственных коммерческих организациях,
1255,10,33213,в негосударственных некоммерческих организациях,
1256,10,33214,в юридических лицах - нерезидентах,
1257,10,33215,в кредитных организациях,
1258,10,33216,в банках-нерезидентах,
1259,10,33217,в Банке России,
1260,10,33218,индивидуальным предпринимателям,
1261,10,33219,гражданам (физическим лицам),
1262,10,33220,физическим лицам - нерезидентам,
1263,120,33200,Итого по символам 33201 - 33220,
1264,20,,3. По денежным средствам на счетах:,
1265,10,33301,в Банке России,
1266,10,33302,в кредитных организациях,
1267,10,33303,в банках-нерезидентах,
1268,120,33300,Итого по символам 33301 - 33303,
1269,20,,4. По депозитам размещенным:,
1270,10,33401,в Банке России,
1271,10,33402,в кредитных организациях,
1272,10,33403,в банках-нерезидентах,
1273,120,33400,Итого по символам 33401 - 33403,
1274,20,,"5. По вложениям в долговые ценные бумаги, оцениваемые по справедливой стоимости через прибыль или убыток (кроме векселей):",
1275,10,33501,Российской Федерации,
1276,10,33502,субъектов Российской Федерации и органов местного самоуправления,
1277,10,33503,Банка России,
1278,10,33504,кредитных организаций,
1279,10,33505,прочих резидентов,
1280,10,33506,иностранных государств,
1281,10,33507,банков-нерезидентов,
1282,10,33508,прочих нерезидентов,
1283,120,33500,Итого по символам 33501 - 33508,
1284,20,,"6. По вложениям в долговые ценные бумаги, оцениваемые по справедливой стоимости через прочий совокупный доход (кроме векселей):",
1285,10,33601,Российской Федерации,
1286,10,33602,субъектов Российской Федерации и органов местного самоуправления,
1287,10,33603,Банка России,
1288,10,33604,кредитных организаций,
1289,10,33605,прочих резидентов,
1290,10,33606,иностранных государств,
1291,10,33607,банков-нерезидентов,
1292,10,33608,прочих нерезидентов,
1293,120,33600,Итого по символам 33601 - 33608,
1294,20,,"7. По вложениям в долговые ценные бумаги, оцениваемые по амортизированной стоимости (кроме векселей):",
1295,10,33701,Российской Федерации,
1296,10,33702,субъектов Российской Федерации и органов местного самоуправления,
1297,10,33703,Банка России,
1298,10,33704,кредитных организаций,
1299,10,33705,прочих резидентов,
1300,10,33706,иностранных государств,
1301,10,33707,банков-нерезидентов,
1302,10,33708,прочих нерезидентов,
1303,120,33700,Итого по символам 33701 - 33708,
1304,20,,8. По вложениям в учтенные векселя:,
1305,10,33801,органов федеральной власти,
1306,10,33802,органов власти субъектов Российской Федерации и органов местного самоуправления,
1307,10,33803,кредитных организаций,
1308,10,33804,прочих резидентов,
1309,10,33805,органов государственной власти иностранных государств,
1310,10,33806,органов местной власти иностранных государств,
1311,10,33807,банков-нерезидентов,
1312,10,33808,прочих нерезидентов,
1313,120,33800,Итого по символам 33801 - 33808,
1314,120,33000,Итого по разделу 3,
1315,20,,"Раздел 4. Премии, уменьшающие процентные доходы",
1316,20,,"1. По предоставленным кредитам и кредитам, права требования по которым приобретены:",
1317,10,34101,Минфину России,
1318,10,34102,финансовым органам субъектов Российской Федерации и органов местного самоуправления,
1319,10,34103,государственным внебюджетным фондам Российской Федерации,
1320,10,34104,внебюджетным фондам субъектов Российской Федерации и органов местного самоуправления,
1321,10,34105,"финансовым организациям, находящимся в федеральной собственности",
1322,10,34106,"коммерческим организациям, находящимся в федеральной собственности",
1323,10,34107,"некоммерческим организациям, находящимся в федеральной собственности",
1324,10,34108,"финансовым организациям, находящимся в государственной (кроме федеральной) собственности",
1325,10,34109,"коммерческим организациям, находящимся в государственной (кроме федеральной) собственности",
1326,10,34110,"некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности",
1327,10,34111,негосударственным финансовым организациям,
1328,10,34112,негосударственным коммерческим организациям,
1329,10,34113,негосударственным некоммерческим организациям,
1330,10,34114,индивидуальным предпринимателям,
1331,10,34115,гражданам (физическим лицам),
1332,10,34116,юридическим лицам - нерезидентам,
1333,10,34117,физическим лицам - нерезидентам,
1334,10,34118,кредитным организациям,
1335,10,34119,банкам-нерезидентам,
1336,10,34120,иностранным государствам,
1337,120,34100,Итого по символам 34101 - 34120,
1338,20,,"2. По прочим размещенным средствам, в том числе по прочим приобретенным правам требования:",
1339,10,34201,в Минфине России,
1340,10,34202,в финансовых органах субъектов Российской Федерации и органах местного самоуправления,
1341,10,34203,в государственных внебюджетных фондах Российской Федерации,
1342,10,34204,во внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления,
1343,10,34205,"в финансовых организациях, находящихся в федеральной собственности",
1344,10,34206,"в коммерческих организациях, находящихся в федеральной собственности",
1345,10,34207,"в некоммерческих организациях, находящихся в федеральной собственности",
1346,10,34208,"в финансовых организациях, находящихся в государственной (кроме федеральной) собственности",
1347,10,34209,"в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1348,10,34210,"в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1349,10,34211,в негосударственных финансовых организациях,
1350,10,34212,в негосударственных коммерческих организациях,
1351,10,34213,в негосударственных некоммерческих организациях,
1352,10,34214,в юридических лицах - нерезидентах,
1353,10,34215,в кредитных организациях,
1354,10,34216,в банках-нерезидентах,
1355,10,34217,в Банке России,
1356,10,34218,индивидуальным предпринимателям,
1357,10,34219,гражданам (физическим лицам),
1358,10,34220,физическим лицам - нерезидентам,
1359,120,34200,Итого по символам 34201 - 34220,
1360,20,,"3. По вложениям в долговые ценные бумаги, оцениваемые по справедливой стоимости через прибыль или убыток (кроме векселей)",
1361,10,34301,Российской Федерации,
1362,10,34302,субъектов Российской Федерации и органов местного самоуправления,
1363,10,34303,Банка России,
1364,10,34304,кредитных организаций,
1365,10,34305,прочих резидентов,
1366,10,34306,иностранных государств,
1367,10,34307,банков-нерезидентов,
1368,10,34308,прочих нерезидентов,
1369,120,34300,Итого по символам 34301 - 34308,
1370,20,,"4. По вложениям в долговые ценные бумаги, оцениваемые по справедливой стоимости через прочий совокупный доход (кроме векселей):",
1371,10,34401,Российской Федерации,
1372,10,34402,субъектов Российской Федерации и органов местного самоуправления,
1373,10,34403,Банка России,
1374,10,34404,кредитных организаций,
1375,10,34405,прочих резидентов,
1376,10,34406,иностранных государств,
1377,10,34407,банков-нерезидентов,
1378,10,34408,прочих нерезидентов,
1379,120,34400,Итого по символам 34401 - 34408,
1380,20,,"5. По вложениям в долговые ценные бумаги, оцениваемые по амортизированной стоимости (кроме векселей):",
1381,10,34501,Российской Федерации,
1382,10,34502,субъектов Российской Федерации и органов местного самоуправления,
1383,10,34503,Банка России,
1384,10,34504,кредитных организаций,
1385,10,34505,прочих резидентов,
1386,10,34506,иностранных государств,
1387,10,34507,банков-нерезидентов,
1388,10,34508,прочих нерезидентов,
1389,120,34500,Итого по символам 34501 - 34508,
1390,20,,6. По вложениям в учтенные векселя:,
1391,10,34601,органов федеральной власти,
1392,10,34602,органов власти субъектов Российской Федерации и органов местного самоуправления,
1393,10,34603,кредитных организаций,
1394,10,34604,прочих резидентов,
1395,10,34605,органов государственной власти иностранных государств,
1396,10,34606,органов местной власти иностранных государств,
1397,10,34607,банков-нерезидентов,
1398,10,34608,прочих нерезидентов,
1399,120,34600,Итого по символам 34601 - 34608,
1400,120,34000,Итого по разделу 4,
1401,20,,"Раздел 5. Корректировки, уменьшающие процентные доходы, на разницу между процентными доходами за отчетный период, рассчитанными в соответствии с применением эффективной процентной ставки, и процентными доходами, начисленными без применения эффективной пр",оцентной ставки
1402,20,,"1. По предоставленным кредитам и кредитам, права требования по которым приобретены:",
1403,10,35101,Минфину России,
1404,10,35102,финансовым органам субъектов Российской Федерации и органов местного самоуправления,
1405,10,35103,государственным внебюджетным фондам Российской Федерации,
1406,10,35104,внебюджетным фондам субъектов Российской Федерации и органов местного самоуправления,
1407,10,35105,"финансовым организациям, находящимся в федеральной собственности",
1408,10,35106,"коммерческим организациям, находящимся в федеральной собственности",
1409,10,35107,"некоммерческим организациям, находящимся в федеральной собственности",
1410,10,35108,"финансовым организациям, находящимся в государственной (кроме федеральной) собственности",
1411,10,35109,"коммерческим организациям, находящимся в государственной (кроме федеральной) собственности",
1412,10,35110,"некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности",
1413,10,35111,негосударственным финансовым организациям,
1414,10,35112,негосударственным коммерческим организациям,
1415,10,35113,негосударственным некоммерческим организациям,
1416,10,35114,индивидуальным предпринимателям,
1417,10,35115,гражданам (физическим лицам),
1418,10,35116,юридическим лицам - нерезидентам,
1419,10,35117,физическим лицам - нерезидентам,
1420,10,35118,кредитным организациям,
1421,10,35119,банкам-нерезидентам,
1422,10,35120,иностранным государствам,
1423,120,35100,Итого по символам 35101 - 35120,
1424,20,,"2. По прочим размещенным средствам, в том числе по прочим приобретенным правам требования:",
1425,10,35201,в Минфине России,
1426,10,35202,в финансовых органах субъектов Российской Федерации и органов местного самоуправления,
1427,10,35203,в государственных внебюджетных фондах Российской Федерации,
1428,10,35204,во внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления,
1429,10,35205,"в финансовых организациях, находящихся в федеральной собственности",
1430,10,35206,"в коммерческих организациях, находящихся в федеральной собственности",
1431,10,35207,"в некоммерческих организациях, находящихся в федеральной собственности",
1432,10,35208,"в финансовых организациях, находящихся в государственной (кроме федеральной) собственности",
1433,10,35209,"в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1434,10,35210,"в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1435,10,35211,в негосударственных финансовых организациях,
1436,10,35212,в негосударственных коммерческих организациях,
1437,10,35213,в негосударственных некоммерческих организациях,
1438,10,35214,в юридических лицах - нерезидентах,
1439,10,35215,в кредитных организациях,
1440,10,35216,в банках-нерезидентах,
1441,10,35217,в Банке России,
1442,10,35218,индивидуальным предпринимателям,
1443,10,35219,гражданам (физическим лицам),
1444,10,35220,физическим лицам - нерезидентам,
1445,120,35200,Итого по символам 35201 - 35220,
1446,20,,3. По денежным средствам на счетах:,
1447,10,35301,в Банке России,
1448,10,35302,в кредитных организациях,
1449,10,35303,в банках-нерезидентах,
1450,120,35300,Итого по символам 35301 - 35303,
1451,20,,4. По депозитам размещенным:,
1452,10,35401,в Банке России,
1453,10,35402,в кредитных организациях,
1454,10,35403,в банках-нерезидентах,
1455,120,35400,Итого по символам 35401 - 35403,
1456,20,,"5. По вложениям в долговые ценные бумаги, оцениваемые по справедливой стоимости через прибыль или убыток (кроме векселей):",
1457,10,35501,Российской Федерации,
1458,10,35502,субъектов Российской Федерации и органов местного самоуправления,
1459,10,35503,Банка России,
1460,10,35504,кредитных организаций,
1461,10,35505,прочих резидентов,
1462,10,35506,иностранных государств,
1463,10,35507,банков-нерезидентов,
1464,10,35508,прочих нерезидентов,
1465,120,35500,Итого по символам 35501 - 35508,
1466,20,,"6. По вложениям в долговые ценные бумаги, оцениваемые по справедливой стоимости через прочий совокупный доход (кроме векселей):",
1467,10,35601,Российской Федерации,
1468,10,35602,субъектов Российской Федерации и органов местного самоуправления,
1469,10,35603,Банка России,
1470,10,35604,кредитных организаций,
1471,10,35605,прочих резидентов,
1472,10,35606,иностранных государств,
1473,10,35607,банков-нерезидентов,
1474,10,35608,прочих нерезидентов,
1475,120,35600,Итого по символам 35601 - 35608,
1476,20,,"7. По вложениям в долговые ценные бумаги, оцениваемые по амортизированной стоимости (кроме векселей):",
1477,10,35701,Российской Федерации,
1478,10,35702,субъектов Российской Федерации и органов местного самоуправления,
1479,10,35703,Банка России,
1480,10,35704,кредитных организаций,
1481,10,35705,прочих резидентов,
1482,10,35706,иностранных государств,
1483,10,35707,банков-нерезидентов,
1484,10,35708,прочих нерезидентов,
1485,120,35700,Итого по символам 35701 - 35708,
1486,20,,8. По вложениям в учтенные векселя:,
1487,10,35801,органов федеральной власти,
1488,10,35802,органов власти субъектов Российской Федерации и органов местного самоуправления,
1489,10,35803,кредитных организаций,
1490,10,35804,прочих резидентов,
1491,10,35805,органов государственной власти иностранных государств,
1492,10,35806,органов местной власти иностранных государств,
1493,10,35807,банков-нерезидентов,
1494,10,35808,прочих нерезидентов,
1495,120,35800,Итого по символам 35801 - 35808,
1496,120,35000,Итого по разделу 5,
1497,20,,"Раздел 6. Корректировки, увеличивающие процентные расходы, на разницу между процентными расходами за отчетный период, рассчитанными в соответствии с применением эффективной процентной ставки, и процентными расходами, начисленными без применения эффективн",ой процентной ставки
1498,20,,1. По полученным кредитам:,
1499,10,36101,от Банка России,
1500,10,36102,от кредитных организаций,
1501,10,36103,от банков-нерезидентов,
1502,10,36104,от иностранных государств,
1503,10,36105,от других кредиторов,
1504,120,36100,Итого по символам 36101 - 36105,
1505,20,,2. По денежным средствам на банковских счетах клиентов - юридических лиц:,
1506,10,36201,"финансовых организаций, находящихся в федеральной собственности",
1507,10,36202,"коммерческих организаций, находящихся в федеральной собственности",
1508,10,36203,"некоммерческих организаций, находящихся в федеральной собственности",
1509,10,36204,"финансовых организаций, находящихся в государственной (кроме федеральной) собственности",
1510,10,36205,"коммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1511,10,36206,"некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1512,10,36207,негосударственных финансовых организаций,
1513,10,36208,негосударственных коммерческих организаций,
1514,10,36209,негосударственных некоммерческих организаций,
1515,10,36210,кредитных организаций,
1516,10,36211,банков-нерезидентов,
1517,10,36212,индивидуальных предпринимателей,
1518,10,36213,юридических лиц - нерезидентов,
1519,120,36200,Итого по символам 36201 - 36213,
1520,20,,3. По привлеченным депозитам юридических лиц:,
1521,10,36301,Федерального казначейства,
1522,10,36302,финансовых органов субъектов Российской Федерации и органов местного самоуправления,
1523,10,36303,государственных внебюджетных фондов Российской Федерации,
1524,10,36304,внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления,
1525,10,36305,"финансовых организаций, находящихся в федеральной собственности",
1526,10,36306,"коммерческих организаций, находящихся в федеральной собственности",
1527,10,36307,"некоммерческих организаций, находящихся в федеральной собственности",
1528,10,36308,"финансовых организаций, находящихся в государственной (кроме федеральной) собственности",
1529,10,36309,"коммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1530,10,36310,"некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1531,10,36311,негосударственных финансовых организаций,
1532,10,36312,негосударственных коммерческих организаций,
1533,10,36313,негосударственных некоммерческих организаций,
1534,10,36314,юридических лиц - нерезидентов,
1535,10,36315,кредитных организаций,
1536,10,36316,банков-нерезидентов,
1537,10,36317,Банка России,
1538,10,36318,индивидуальных предпринимателей,
1539,120,36300,Итого по символам 36301 - 36318,
1540,20,,4. По прочим привлеченным средствам юридических лиц:,
1541,10,36401,Минфина России,
1542,10,36402,финансовых органов субъектов Российской Федерации и органов местного самоуправления,
1543,10,36403,государственных внебюджетных фондов Российской Федерации,
1544,10,36404,внебюджетных фондов субъектов Российской Федерации и органов местного самоуправления,
1545,10,36405,"финансовых организаций, находящихся в федеральной собственности",
1546,10,36406,"коммерческих организаций, находящихся в федеральной собственности",
1547,10,36407,"некоммерческих организаций, находящихся в федеральной собственности",
1548,10,36408,"финансовых организаций, находящихся в государственной (кроме федеральной) собственности",
1549,10,36409,"коммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1550,10,36410,"некоммерческих организаций, находящихся в государственной (кроме федеральной) собственности",
1551,10,36411,негосударственных финансовых организаций,
1552,10,36412,негосударственных коммерческих организаций,
1553,10,36413,негосударственных некоммерческих организаций,
1554,10,36414,юридических лиц - нерезидентов,
1555,10,36415,кредитных организаций,
1556,10,36416,банков-нерезидентов,
1557,10,36417,Банка России,
1558,10,36418,индивидуальных предпринимателей,
1559,120,36400,Итого по символам 36401 - 36418,
1560,20,,5. По денежным средствам на банковских счетах клиентов - физических лиц:,
1561,10,36501,граждан Российской Федерации,
1562,10,36502,нерезидентов,
1563,120,36500,"Итого по символам 36501, 36502",
1564,20,,6. По привлеченным депозитам клиентов - физических лиц:,
1565,10,36601,граждан Российской Федерации,
1566,10,36602,нерезидентов,
1567,120,36600,"Итого по символам 36601, 36602",
1568,20,,7. По прочим привлеченным средствам клиентов - физических лиц:,
1569,10,36701,граждан Российской Федерации,
1570,10,36702,нерезидентов,
1571,120,36700,"Итого по символам 36701, 36702",
1572,20,,8. По выпущенным долговым ценным бумагам:,
1573,10,36801,по облигациям,
1574,10,36802,по депозитным сертификатам,
1575,10,36803,по сберегательным сертификатам,
1576,10,36804,по векселям,
1577,10,36805,по прочим выпущенным долговым ценным бумагам,
1578,120,36800,Итого по символам 36801 - 36805,
1579,120,36000,Итого по разделу 6,
1580,20,,Раздел 7. Расходы по формированию резервов на возможные потери,
1581,20,,"1. По предоставленным кредитам и кредитам, права требования по которым приобретены:",
1582,10,37101,Минфину России,
1583,10,37102,финансовым органам субъектов Российской Федерации и органов местного самоуправления,
1584,10,37103,государственным внебюджетным фондам Российской Федерации,
1585,10,37104,внебюджетным фондам субъектов Российской Федерации и органов местного самоуправления,
1586,10,37105,"финансовым организациям, находящимся в федеральной собственности",
1587,10,37106,"коммерческим организациям, находящимся в федеральной собственности",
1588,10,37107,"некоммерческим организациям, находящимся в федеральной собственности",
1589,10,37108,"финансовым организациям, находящимся в государственной (кроме федеральной) собственности",
1590,10,37109,"коммерческим организациям, находящимся в государственной (кроме федеральной) собственности",
1591,10,37110,"некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности",
1592,10,37111,негосударственным финансовым организациям,
1593,10,37112,негосударственным коммерческим организациям,
1594,10,37113,негосударственным некоммерческим организациям,
1595,10,37114,индивидуальным предпринимателям,
1596,10,37115,гражданам (физическим лицам),
1597,10,37116,юридическим лицам - нерезидентам,
1598,10,37117,физическим лицам - нерезидентам,
1599,10,37118,кредитным организациям,
1600,10,37119,банкам-нерезидентам,
1601,10,37120,иностранным государствам,
1602,120,37100,Итого по символам 37101 - 37120,
1603,20,,"2. По прочим размещенным средствам, в том числе по прочим приобретенным правам требования:",
1604,10,37201,в Минфине России,
1605,10,37202,в финансовых органах субъектов Российской Федерации и органов местного самоуправления,
1606,10,37203,в государственных внебюджетных фондах Российской Федерации,
1607,10,37204,во внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления,
1608,10,37205,"в финансовых организациях, находящихся в федеральной собственности",
1609,10,37206,"в коммерческих организациях, находящихся в федеральной собственности",
1610,10,37207,"в некоммерческих организациях, находящихся в федеральной собственности",
1611,10,37208,"в финансовых организациях, находящихся в государственной (кроме федеральной) собственности",
1612,10,37209,"в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1613,10,37210,"в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1614,10,37211,в негосударственных финансовых организациях,
1615,10,37212,в негосударственных коммерческих организациях,
1616,10,37213,в негосударственных некоммерческих организациях,
1617,10,37214,в юридических лицах - нерезидентах,
1618,10,37215,в кредитных организациях,
1619,10,37216,в банках-нерезидентах,
1620,10,37217,в Банке России,
1621,10,37218,индивидуальным предпринимателям,
1622,10,37219,гражданам (физическим лицам),
1623,10,37220,физическим лицам - нерезидентам,
1624,120,37200,Итого по символам 37201 - 37220,
1625,20,,3. По денежным средствам на счетах:,
1626,10,37301,в Банке России,
1627,10,37302,в кредитных организациях,
1628,10,37303,в банках-нерезидентах,
1629,120,37300,Итого по символам 37301 - 37303,
1630,20,,4. По депозитам размещенным:,
1631,10,37401,в Банке России,
1632,10,37402,в кредитных организациях,
1633,10,37403,в банках-нерезидентах,
1634,120,37400,Итого по символам 37401 - 37403,
1635,20,,"5. По вложениям в долговые ценные бумаги, оцениваемые по справедливой стоимости через прочий совокупный доход (кроме векселей):",
1636,10,37501,Российской Федерации,
1637,10,37502,субъектов Российской Федерации и органов местного самоуправления,
1638,10,37503,Банка России,
1639,10,37504,кредитных организаций,
1640,10,37505,прочих резидентов,
1641,10,37506,иностранных государств,
1642,10,37507,банков-нерезидентов,
1643,10,37508,прочих нерезидентов,
1644,120,37500,Итого по символам 37501 - 37508,
1645,20,,"6. По вложениям в долговые ценные бумаги, оцениваемые по амортизированной стоимости (кроме векселей):",
1646,10,37601,Российской Федерации,
1647,10,37602,субъектов Российской Федерации и органов местного самоуправления,
1648,10,37603,Банка России,
1649,10,37604,кредитных организаций,
1650,10,37605,прочих резидентов,
1651,10,37606,иностранных государств,
1652,10,37607,банков-нерезидентов,
1653,10,37608,прочих нерезидентов,
1654,120,37600,Итого по символам 37601 - 37608,
1655,20,,7. По вложениям в учтенные векселя:,
1656,10,37701,органов федеральной власти,
1657,10,37702,органов власти субъектов Российской Федерации и органов местного самоуправления,
1658,10,37703,кредитных организаций,
1659,10,37704,прочих резидентов,
1660,10,37705,органов государственной власти иностранных государств,
1661,10,37706,органов местной власти иностранных государств,
1662,10,37707,банков-нерезидентов,
1663,10,37708,прочих нерезидентов,
1664,120,37700,Итого по символам 37701 - 37708,
1665,120,37000,Итого по разделу 7,
1666,20,,"Раздел 8. Корректировки, увеличивающие процентные расходы, на разницу между оценочными резервами под ожидаемые кредитные убытки и резервами на возможные потери",
1667,20,,"1. По предоставленным кредитам и кредитам, права требования по которым приобретены:",
1668,10,38101,Минфину России,
1669,10,38102,финансовым органам субъектов Российской Федерации и органов местного самоуправления,
1670,10,38103,государственным внебюджетным фондам Российской Федерации,
1671,10,38104,внебюджетным фондам субъектов Российской Федерации и органов местного самоуправления,
1672,10,38105,"финансовым организациям, находящимся в федеральной собственности",
1673,10,38106,"коммерческим организациям, находящимся в федеральной собственности",
1674,10,38107,"некоммерческим организациям, находящимся в федеральной собственности",
1675,10,38108,"финансовым организациям, находящимся в государственной (кроме федеральной) собственности",
1676,10,38109,"коммерческим организациям, находящимся в государственной (кроме федеральной) собственности",
1677,10,38110,"некоммерческим организациям, находящимся в государственной (кроме федеральной) собственности",
1678,10,38111,негосударственным финансовым организациям,
1679,10,38112,негосударственным коммерческим организациям,
1680,10,38113,негосударственным некоммерческим организациям,
1681,10,38114,индивидуальным предпринимателям,
1682,10,38115,гражданам (физическим лицам),
1683,10,38116,юридическим лицам - нерезидентам,
1684,10,38117,физическим лицам - нерезидентам,
1685,10,38118,кредитным организациям,
1686,10,38119,банкам-нерезидентам,
1687,10,38120,иностранным государствам,
1688,120,38100,Итого по символам 38101 - 38120,
1689,20,,"2. По прочим размещенным средствам, в том числе по прочим приобретенным правам требования:",
1690,10,38201,в Минфине России,
1691,10,38202,в финансовых органах субъектов Российской Федерации и органов местного самоуправления,
1692,10,38203,в государственных внебюджетных фондах Российской Федерации,
1693,10,38204,во внебюджетных фондах субъектов Российской Федерации и органов местного самоуправления,
1694,10,38205,"в финансовых организациях, находящихся в федеральной собственности",
1695,10,38206,"в коммерческих организациях, находящихся в федеральной собственности",
1696,10,38207,"в некоммерческих организациях, находящихся в федеральной собственности",
1697,10,38208,"в финансовых организациях, находящихся в государственной (кроме федеральной) собственности",
1698,10,38209,"в коммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1699,10,38210,"в некоммерческих организациях, находящихся в государственной (кроме федеральной) собственности",
1700,10,38211,в негосударственных финансовых организациях,
1701,10,38212,в негосударственных коммерческих организациях,
1702,10,38213,в негосударственных некоммерческих организациях,
1703,10,38214,в юридических лицах - нерезидентах,
1704,10,38215,в кредитных организациях,
1705,10,38216,в банках-нерезидентах,
1706,10,38217,в Банке России,
1707,10,38218,индивидуальным предпринимателям,
1708,10,38219,гражданам (физическим лицам),
1709,10,38220,физическим лицам - нерезидентам,
1710,120,38200,Итого по символам 38201 - 38220,
1711,20,,3. По денежным средствам на счетах:,
